,Base,Compo2,Compo3,UNXP,DynEvo,NB_TO_EXPLAIN,NB_STEPS,ALL_UNXP
model80256.csv,229,49,21,2,2,301,2,0
model80257.csv,232,50,18,1,1,301,2,0
model80258.csv,227,52,20,2,2,301,2,0
model80259.csv,230,53,17,1,1,301,2,0
model80260.csv,290,8,2,1,1,301,2,0
model80261.csv,259,32,9,1,1,301,2,0
model80262.csv,264,27,8,2,2,301,2,0
model80263.csv,255,33,11,2,2,301,2,0
model80264.csv,260,28,12,1,1,301,2,0
model80265.csv,234,35,25,7,7,301,2,0
model80266.csv,258,34,6,3,3,301,2,0
model80267.csv,266,26,8,1,1,301,2,0
model80268.csv,272,22,6,1,1,301,2,0
model80269.csv,263,28,9,1,1,301,2,0
model80270.csv,253,38,8,2,2,301,2,0
model80271.csv,259,36,5,1,1,301,2,0
model80272.csv,253,40,7,1,1,301,2,0
model80273.csv,257,26,14,4,4,301,2,0
model80274.csv,247,34,13,7,7,301,2,0
model80275.csv,250,24,23,4,4,301,2,0
model80276.csv,238,29,22,12,12,301,2,0
model80277.csv,249,32,13,7,7,301,2,0
model80278.csv,243,40,13,5,5,301,2,0
model80279.csv,247,30,23,1,1,301,2,0
model80280.csv,241,34,22,4,4,301,2,0
model80281.csv,249,32,16,4,4,301,2,0
model80282.csv,234,38,24,5,5,301,2,0
model80283.csv,248,30,21,2,2,301,2,0
model80284.csv,231,37,29,4,4,301,2,0
model80285.csv,242,33,23,3,3,301,2,0
model80286.csv,225,38,25,13,13,301,2,0
model80287.csv,237,40,20,4,4,301,2,0
model80288.csv,233,45,17,6,6,301,2,0
model80289.csv,238,42,19,2,2,301,2,0
model80290.csv,234,46,18,3,3,301,2,0
model80291.csv,251,36,12,2,2,301,2,0
model80292.csv,251,36,12,2,2,301,2,0
model80293.csv,245,38,15,3,3,301,2,0
model80294.csv,245,37,15,4,4,301,2,0
model80295.csv,249,33,17,2,2,301,2,0
model80296.csv,249,33,17,2,2,301,2,0
model80297.csv,245,35,18,3,3,301,2,0
model80298.csv,245,34,19,3,3,301,2,0
model80299.csv,240,39,17,5,5,301,2,0
model80300.csv,238,35,18,10,10,301,2,0
model80301.csv,247,38,13,3,3,301,2,0
model80302.csv,252,38,10,1,1,301,2,0
model80303.csv,245,38,16,2,2,301,2,0
model80304.csv,249,36,13,3,3,301,2,0
model80305.csv,250,41,10,0,0,301,1,0
model80306.csv,254,41,6,0,0,301,1,0
model80307.csv,249,42,9,1,1,301,2,0
model80308.csv,253,40,7,1,1,301,2,0
model80309.csv,252,37,11,1,1,301,2,0
model80310.csv,250,34,10,7,7,301,2,0
model80311.csv,224,45,20,12,12,301,2,0
model80312.csv,230,49,14,8,8,301,2,0
model80313.csv,225,47,22,7,7,301,2,0
model80314.csv,229,47,23,2,2,301,2,0
model80315.csv,229,47,20,5,5,301,2,0
model80316.csv,227,43,22,9,9,301,2,0
model80317.csv,247,33,15,6,6,301,2,0
model80318.csv,249,29,12,11,11,301,2,0
model80319.csv,242,33,16,10,10,301,2,0
model80320.csv,218,44,21,18,18,301,2,0
model80321.csv,249,26,17,9,9,301,2,0
model80322.csv,228,40,18,15,15,301,2,0
model80323.csv,235,31,20,15,15,301,2,0
model80324.csv,228,41,17,15,15,301,2,0
model80325.csv,215,47,20,19,19,301,2,0
model80326.csv,207,39,23,32,32,301,2,0
model80327.csv,290,10,0,1,1,301,2,0
model80328.csv,257,34,9,1,1,301,2,0
model80329.csv,266,29,4,2,2,301,2,0
model80330.csv,259,34,6,2,2,301,2,0
model80331.csv,250,36,14,1,1,301,2,0
model80332.csv,234,37,23,7,7,301,2,0
model80333.csv,252,39,7,3,3,301,2,0
model80334.csv,262,29,9,1,1,301,2,0
model80335.csv,266,26,8,1,1,301,2,0
model80336.csv,257,32,11,1,1,301,2,0
model80337.csv,251,42,6,2,2,301,2,0
model80338.csv,256,41,3,1,1,301,2,0
model80339.csv,247,43,7,4,4,301,2,0
model80340.csv,250,45,5,1,1,301,2,0
model80341.csv,240,40,15,6,6,301,2,0
model80342.csv,261,30,8,2,2,301,2,0
model80343.csv,251,38,8,4,4,301,2,0
model80344.csv,248,35,10,8,8,301,2,0
model80345.csv,240,43,12,6,6,301,2,0
model80346.csv,239,37,20,5,5,301,2,0
model80347.csv,249,38,10,4,4,301,2,0
model80348.csv,234,48,15,4,4,301,2,0
model80349.csv,247,42,9,3,3,301,2,0
model80350.csv,232,50,16,3,3,301,2,0
model80351.csv,248,38,13,2,2,301,2,0
model80352.csv,232,49,18,2,2,301,2,0
model80353.csv,242,41,16,2,2,301,2,0
model80354.csv,226,50,22,3,3,301,2,0
model80355.csv,236,43,15,7,7,301,2,0
model80356.csv,232,48,11,10,10,301,2,0
model80357.csv,236,46,13,6,6,301,2,0
model80358.csv,232,50,12,7,7,301,2,0
model80359.csv,249,39,10,3,3,301,2,0
model80360.csv,249,39,11,2,2,301,2,0
model80361.csv,243,41,14,3,3,301,2,0
model80362.csv,243,40,13,5,5,301,2,0
model80363.csv,247,36,16,2,2,301,2,0
model80364.csv,247,35,17,2,2,301,2,0
model80365.csv,243,38,17,3,3,301,2,0
model80366.csv,243,37,18,3,3,301,2,0
model80367.csv,238,42,16,5,5,301,2,0
model80368.csv,236,38,17,10,10,301,2,0
model80369.csv,239,44,14,4,4,301,2,0
model80370.csv,244,44,11,2,2,301,2,0
model80371.csv,237,44,17,3,3,301,2,0
model80372.csv,241,42,14,4,4,301,2,0
model80373.csv,240,43,17,1,1,301,2,0
model80374.csv,243,43,14,1,1,301,2,0
model80375.csv,239,44,16,2,2,301,2,0
model80376.csv,242,42,15,2,2,301,2,0
model80377.csv,241,41,15,4,4,301,2,0
model80378.csv,239,38,15,9,9,301,2,0
model80379.csv,224,50,17,10,10,301,2,0
model80380.csv,230,52,12,7,7,301,2,0
model80381.csv,225,53,18,5,5,301,2,0
model80382.csv,229,53,16,3,3,301,2,0
model80383.csv,229,53,15,4,4,301,2,0
model80384.csv,227,49,16,9,9,301,2,0
model80385.csv,225,51,18,7,7,301,2,0
model80386.csv,229,48,16,8,8,301,2,0
model80387.csv,234,41,13,13,13,301,2,0
model80388.csv,239,47,13,2,2,301,2,0
model80389.csv,233,45,10,13,13,301,2,0
model80390.csv,236,43,9,13,13,301,2,0
model80391.csv,246,29,23,3,3,301,2,0
model80392.csv,226,37,32,6,6,301,2,0
model80393.csv,244,32,18,7,7,301,2,0
model80394.csv,222,42,24,13,13,301,2,0
model80395.csv,253,24,23,1,1,301,2,0
model80396.csv,236,35,27,3,3,301,2,0
model80397.csv,251,28,15,7,7,301,2,0
model80398.csv,232,41,16,12,12,301,2,0
model80399.csv,240,32,27,2,2,301,2,0
model80400.csv,234,41,24,2,2,301,2,0
model80401.csv,224,45,30,2,2,301,2,0
model80402.csv,217,37,43,4,4,301,2,0
model80403.csv,237,32,22,10,10,301,2,0
model80404.csv,231,41,19,10,10,301,2,0
model80405.csv,219,47,22,13,13,301,2,0
model80406.csv,211,41,26,23,23,301,2,0
model80407.csv,249,35,15,2,2,301,2,0
model80408.csv,229,42,25,5,5,301,2,0
model80409.csv,247,36,12,6,6,301,2,0
model80410.csv,225,45,19,12,12,301,2,0
model80411.csv,249,28,23,1,1,301,2,0
model80412.csv,226,32,38,5,5,301,2,0
model80413.csv,246,27,21,7,7,301,2,0
model80414.csv,220,34,28,19,19,301,2,0
model80415.csv,232,37,29,3,3,301,2,0
model80416.csv,211,46,39,5,5,301,2,0
model80417.csv,237,37,22,5,5,301,2,0
model80418.csv,216,47,33,5,5,301,2,0
model80419.csv,230,39,24,8,8,301,2,0
model80420.csv,207,49,31,14,14,301,2,0
model80421.csv,243,29,28,1,1,301,2,0
model80422.csv,224,41,34,2,2,301,2,0
model80423.csv,247,31,20,3,3,301,2,0
model80424.csv,228,43,26,4,4,301,2,0
model80425.csv,240,32,22,7,7,301,2,0
model80426.csv,219,46,24,12,12,301,2,0
model80427.csv,236,35,28,2,2,301,2,0
model80428.csv,229,45,25,2,2,301,2,0
model80429.csv,218,49,32,2,2,301,2,0
model80430.csv,211,42,45,3,3,301,2,0
model80431.csv,241,32,23,5,5,301,2,0
model80432.csv,235,41,19,6,6,301,2,0
model80433.csv,223,46,26,6,6,301,2,0
model80434.csv,216,39,41,5,5,301,2,0
model80435.csv,233,33,21,14,14,301,2,0
model80436.csv,226,43,18,14,14,301,2,0
model80437.csv,213,48,22,18,18,301,2,0
model80438.csv,205,40,26,30,30,301,2,0
model80439.csv,232,41,24,4,4,301,2,0
model80440.csv,211,50,34,6,6,301,2,0
model80441.csv,237,42,18,4,4,301,2,0
model80442.csv,216,52,27,6,6,301,2,0
model80443.csv,230,44,19,8,8,301,2,0
model80444.csv,207,54,26,14,14,301,2,0
model80445.csv,238,37,25,1,1,301,2,0
model80446.csv,213,46,39,3,3,301,2,0
model80447.csv,242,36,19,4,4,301,2,0
model80448.csv,216,46,34,5,5,301,2,0
model80449.csv,234,39,21,7,7,301,2,0
model80450.csv,206,51,26,18,18,301,2,0
model80451.csv,237,48,14,2,2,301,2,0
model80452.csv,229,54,16,2,2,301,2,0
model80453.csv,233,53,13,2,2,301,2,0
model80454.csv,223,61,15,2,2,301,2,0
model80455.csv,242,46,12,1,1,301,2,0
model80456.csv,232,54,14,1,1,301,2,0
model80457.csv,214,66,13,8,8,301,2,0
model80458.csv,244,43,14,0,0,301,1,0
model80459.csv,240,45,16,0,0,301,1,0
model80460.csv,236,46,19,0,0,301,1,0
model80461.csv,233,45,23,0,0,301,1,0
model80462.csv,238,48,15,0,0,301,1,0
model80463.csv,233,51,17,0,0,301,1,0
model80464.csv,228,53,20,0,0,301,1,0
model80465.csv,224,53,24,0,0,301,1,0
model80466.csv,246,42,12,1,1,301,2,0
model80467.csv,241,45,14,1,1,301,2,0
model80468.csv,236,47,17,1,1,301,2,0
model80469.csv,232,47,21,1,1,301,2,0
model80470.csv,219,59,16,7,7,301,2,0
model80471.csv,213,57,18,13,13,301,2,0
