,Base,Compo2,Compo3,UNXP,DynEvo,NB_TO_EXPLAIN,NB_STEPS,ALL_UNXP
model310.csv,84,5,1,0,0,90,1,0
model311.csv,83,6,1,0,0,90,1,0
model312.csv,83,6,1,0,0,90,1,0
model313.csv,83,6,1,0,0,90,1,0
model314.csv,78,9,3,0,0,90,1,0
model315.csv,74,10,6,0,0,90,1,0
model316.csv,83,6,1,0,0,90,1,0
model317.csv,79,10,1,0,0,90,1,0
model318.csv,81,8,1,0,0,90,1,0
model319.csv,77,8,5,0,0,90,1,0
model320.csv,82,6,2,0,0,90,1,0
model321.csv,77,8,5,0,0,90,1,0
model322.csv,82,6,2,0,0,90,1,0
model323.csv,77,6,7,0,0,90,1,0
model324.csv,89,1,0,0,0,90,1,0
model325.csv,81,5,4,0,0,90,1,0
model326.csv,81,5,4,0,0,90,1,0
model327.csv,78,6,6,0,0,90,1,0
model328.csv,79,4,7,0,0,90,1,0
model329.csv,74,9,7,0,0,90,1,0
model330.csv,79,11,0,0,0,90,1,0
model331.csv,83,5,2,0,0,90,1,0
model332.csv,87,3,0,0,0,90,1,0
model333.csv,83,5,2,0,0,90,1,0
model334.csv,76,9,4,1,1,90,2,0
model335.csv,81,8,1,0,0,90,1,0
model336.csv,79,6,3,2,2,90,2,0
model337.csv,79,8,3,0,0,90,1,0
model338.csv,78,6,4,2,2,90,2,0
model339.csv,79,6,4,1,1,90,2,0
model340.csv,79,8,1,2,2,90,2,0
model341.csv,78,3,9,0,0,90,1,0
model342.csv,78,5,4,3,3,90,2,0
model343.csv,79,6,4,1,1,90,2,0
model344.csv,77,9,3,1,1,90,2,0
model345.csv,81,7,2,0,0,90,1,0
model346.csv,79,9,2,0,0,90,1,0
model347.csv,80,5,3,2,2,90,2,0
model348.csv,78,7,3,2,2,90,2,0
model349.csv,82,5,2,1,1,90,2,0
model350.csv,80,7,2,1,1,90,2,0
model351.csv,79,6,5,0,0,90,1,0
model352.csv,77,8,5,0,0,90,1,0
model353.csv,80,6,4,0,0,90,1,0
model354.csv,78,8,4,0,0,90,1,0
model355.csv,88,2,0,0,0,90,1,0
model356.csv,79,7,4,0,0,90,1,0
model357.csv,84,4,2,0,0,90,1,0
model358.csv,78,10,2,0,0,90,1,0
model359.csv,78,9,3,0,0,90,1,0
model360.csv,79,9,2,0,0,90,1,0
model361.csv,78,11,1,0,0,90,1,0
model362.csv,80,9,0,1,1,90,2,0
model363.csv,76,6,4,4,4,90,2,0
model364.csv,73,14,3,0,0,90,1,0
model365.csv,71,15,2,2,2,90,2,0
model366.csv,80,8,2,0,0,90,1,0
model367.csv,78,11,1,0,0,90,1,0
model368.csv,80,8,1,1,1,90,2,0
model369.csv,74,12,4,0,0,90,1,0
model370.csv,68,15,7,0,0,90,1,0
model371.csv,78,9,3,0,0,90,1,0
model372.csv,73,12,5,0,0,90,1,0
model373.csv,74,13,2,1,1,90,2,0
model374.csv,68,15,4,3,3,90,2,0
model375.csv,89,0,1,0,0,90,1,0
model376.csv,82,3,5,0,0,90,1,0
model377.csv,83,2,5,0,0,90,1,0
model378.csv,80,3,7,0,0,90,1,0
model379.csv,77,4,9,0,0,90,1,0
model380.csv,75,3,12,0,0,90,1,0
model381.csv,79,9,2,0,0,90,1,0
model382.csv,83,5,1,1,1,90,2,0
model383.csv,73,7,10,0,0,90,1,0
model384.csv,71,6,11,2,2,90,2,0
model385.csv,79,8,3,0,0,90,1,0
model386.csv,79,8,3,0,0,90,1,0
model387.csv,82,6,2,0,0,90,1,0
model388.csv,80,5,3,2,2,90,2,0
model389.csv,78,3,9,0,0,90,1,0
model390.csv,76,3,10,1,1,90,2,0
model391.csv,82,4,4,0,0,90,1,0
model392.csv,80,6,3,1,1,90,2,0
model393.csv,78,0,12,0,0,90,1,0
model394.csv,76,2,9,3,3,90,2,0
model395.csv,81,6,3,0,0,90,1,0
model396.csv,78,8,4,0,0,90,1,0
model397.csv,82,6,2,0,0,90,1,0
model398.csv,79,5,6,0,0,90,1,0
model399.csv,83,2,5,0,0,90,1,0
model400.csv,79,4,7,0,0,90,1,0
model401.csv,84,2,4,0,0,90,1,0
model402.csv,80,1,9,0,0,90,1,0
model403.csv,80,5,4,1,1,90,2,0
model404.csv,81,6,3,0,0,90,1,0
model405.csv,85,3,2,0,0,90,1,0
model406.csv,82,5,3,0,0,90,1,0
model407.csv,85,3,2,0,0,90,1,0
model408.csv,82,2,6,0,0,90,1,0
model409.csv,80,4,6,0,0,90,1,0
model410.csv,76,4,10,0,0,90,1,0
model411.csv,80,5,5,0,0,90,1,0
model412.csv,76,3,11,0,0,90,1,0
model413.csv,73,11,4,2,2,90,2,0
model414.csv,73,11,5,1,1,90,2,0
model415.csv,77,10,3,0,0,90,1,0
model416.csv,76,11,3,0,0,90,1,0
model417.csv,73,4,11,2,2,90,2,0
model418.csv,79,8,3,0,0,90,1,0
model419.csv,78,10,2,0,0,90,1,0
model420.csv,75,3,12,0,0,90,1,0
model421.csv,75,5,10,0,0,90,1,0
model422.csv,87,1,2,0,0,90,1,0
model423.csv,74,6,10,0,0,90,1,0
model424.csv,81,5,4,0,0,90,1,0
model425.csv,80,8,2,0,0,90,1,0
model426.csv,75,5,9,1,1,90,2,0
model427.csv,73,5,9,3,3,90,2,0
model428.csv,71,5,14,0,0,90,1,0
model429.csv,70,6,13,1,1,90,2,0
model430.csv,72,9,8,1,1,90,2,0
model431.csv,69,9,9,3,3,90,2,0
model432.csv,77,6,5,2,2,90,2,0
model433.csv,75,7,4,4,4,90,2,0
model434.csv,70,11,5,4,4,90,2,0
model435.csv,61,9,11,9,9,90,2,0
model436.csv,88,1,1,0,0,90,1,0
model437.csv,77,4,9,0,0,90,1,0
model438.csv,80,5,5,0,0,90,1,0
model439.csv,77,6,7,0,0,90,1,0
model440.csv,80,9,1,0,0,90,1,0
model441.csv,78,6,5,1,1,90,2,0
model442.csv,80,5,5,0,0,90,1,0
model443.csv,78,5,6,1,1,90,2,0
model444.csv,72,5,13,0,0,90,1,0
model445.csv,70,6,13,1,1,90,2,0
model446.csv,73,9,7,1,1,90,2,0
model447.csv,70,9,8,3,3,90,2,0
model448.csv,72,7,10,1,1,90,2,0
model449.csv,72,6,10,2,2,90,2,0
model450.csv,75,7,7,1,1,90,2,0
model451.csv,74,11,5,0,0,90,1,0
model452.csv,80,7,3,0,0,90,1,0
model453.csv,77,8,3,2,2,90,2,0
model454.csv,80,7,3,0,0,90,1,0
model455.csv,78,7,3,2,2,90,2,0
model456.csv,76,7,7,0,0,90,1,0
model457.csv,74,9,5,2,2,90,2,0
model458.csv,73,11,6,0,0,90,1,0
model459.csv,68,12,10,0,0,90,1,0
model460.csv,76,13,1,0,0,90,1,0
model461.csv,71,14,5,0,0,90,1,0
model462.csv,67,15,5,3,3,90,2,0
model463.csv,74,11,5,0,0,90,1,0
model464.csv,71,11,8,0,0,90,1,0
model465.csv,78,11,1,0,0,90,1,0
model466.csv,75,11,4,0,0,90,1,0
model467.csv,78,12,0,0,0,90,1,0
model468.csv,74,11,3,2,2,90,2,0
model469.csv,72,12,6,0,0,90,1,0
model470.csv,65,14,9,2,2,90,2,0
model471.csv,75,8,7,0,0,90,1,0
model472.csv,73,8,9,0,0,90,1,0
model473.csv,81,8,1,0,0,90,1,0
model474.csv,79,11,0,0,0,90,1,0
model475.csv,80,9,1,0,0,90,1,0
model476.csv,78,8,4,0,0,90,1,0
model477.csv,76,8,6,0,0,90,1,0
model478.csv,78,4,8,0,0,90,1,0
model479.csv,76,7,7,0,0,90,1,0
model480.csv,75,7,8,0,0,90,1,0
model481.csv,82,7,1,0,0,90,1,0
model482.csv,81,9,0,0,0,90,1,0
model483.csv,81,8,1,0,0,90,1,0
model484.csv,80,7,3,0,0,90,1,0
model485.csv,82,7,1,0,0,90,1,0
model486.csv,79,10,1,0,0,90,1,0
model487.csv,84,5,1,0,0,90,1,0
model488.csv,81,5,4,0,0,90,1,0
model489.csv,79,5,6,0,0,90,1,0
model490.csv,76,6,8,0,0,90,1,0
model491.csv,81,5,4,0,0,90,1,0
model492.csv,78,4,8,0,0,90,1,0
model493.csv,72,10,7,1,1,90,2,0
model494.csv,68,10,12,0,0,90,1,0
model495.csv,78,7,5,0,0,90,1,0
model496.csv,74,8,8,0,0,90,1,0
model497.csv,77,8,5,0,0,90,1,0
model498.csv,73,10,7,0,0,90,1,0
model499.csv,76,10,4,0,0,90,1,0
model500.csv,72,10,8,0,0,90,1,0
model501.csv,78,8,4,0,0,90,1,0
model502.csv,74,10,6,0,0,90,1,0
model503.csv,73,8,8,1,1,90,2,0
model504.csv,68,8,14,0,0,90,1,0
model505.csv,79,6,5,0,0,90,1,0
model506.csv,75,6,9,0,0,90,1,0
model507.csv,78,7,5,0,0,90,1,0
model508.csv,74,7,9,0,0,90,1,0
model509.csv,78,8,4,0,0,90,1,0
model510.csv,74,8,8,0,0,90,1,0
model511.csv,80,6,4,0,0,90,1,0
model512.csv,76,7,7,0,0,90,1,0
model513.csv,76,9,5,0,0,90,1,0
model514.csv,71,9,10,0,0,90,1,0
model515.csv,78,9,3,0,0,90,1,0
model516.csv,73,9,8,0,0,90,1,0
